nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,distance,store
indomaret srengseng sawah,4.5,236,-6.3523913,106.8185399,"jrx9+3c3, jalan kukusan, rt.7/rw.7, srengseng sawah, kota jakarta selatan",ChIJbT3_jyfsaS4R717sP2FKYyI,2076.6304347670584,Indomaret
indomaret pasar minggu,4.5,2,-6.291435099999999,106.8419087,"jl. raya ps. minggu no.15d, rt.13/rw.5, ps. minggu, kota jakarta selatan",ChIJKdFjS4XzaS4RpmE0MI-N8hQ,1855.3632230544624,Indomaret
indomaret,4.3,84,-6.3045613,106.8437533,"jl. nangka raya no.5, rt.8/rw.5, tj. bar., kota jakarta selatan",ChIJ_57ljYztaS4RBUKmJ5rF0XA,737.25537004416,Indomaret
indomaret,3.8,10,-6.2961348,106.843599,"jl. poltangan raya no.19, rt.1/rw.4, tj. bar., kota jakarta selatan",ChIJd3ilG3XyaS4R7Y_rIePXcG4,1313.0188789583744,Indomaret
indomaret gurame raya,4.2,18,-6.2957984,106.8366216,"jl. gurame raya no.32, rt.2/rw.9, ps. minggu, kota jakarta selatan",ChIJgVaTJgryaS4RZDPX8Ifsn0A,1881.8899641400703,Indomaret
indomaret,2.7,14,-6.323935700000001,106.8372384,"jl. agung raya i no.3, rt.9/rw.2, lenteng agung, kota jakarta selatan",ChIJx0ubeSPtaS4RHy0oOTeBz3s,2470.8091984843054,Indomaret
indomaret tb simatupang,3.5,19,-6.3039672,106.8508534,"jl. tb simatupang no.47, rt.12/rw.5, tj. bar., kota jakarta selatan",ChIJNWl0JY_taS4Rcf7n3fGXkxw,223.1274166954601,Indomaret
indomaret,4.0,44,-6.295587599999999,106.8453943,"jl. poltangan raya no.49, rt.5/rw.10, pejaten tim., kota jakarta selatan",ChIJvdo1THTyaS4RBoB9yjj3LdM,1267.1871727580765,Indomaret
indomaret st tj.barat,0.0,0,-6.3085045,106.8381817,"jl. raya lenteng agung no.5, rt.3/rw.1, lenteng agung, kota jakarta selatan",ChIJxbO8YfvtaS4RVgwXEDURxRs,1369.1386583838455,Indomaret
indomaret kebagusan city,4.3,14,-6.3075195,106.8358518,"apartement kebagusan city tower c unitk18192223, rt.1/rw.6, kebagusan, south jakarta city",ChIJz_____DtaS4RuBSePQZKmzM,1605.7202934194745,Indomaret
indomaret rancho indah,3.2,14,-6.305132,106.8502399,"jl. rancho indah no.17, rt.1/rw.2, tj. bar., kota jakarta selatan",ChIJ76qqqo3taS4RkUk7x72ntOw,84.84107803087751,Indomaret
indomaret,4.0,6,-6.3092057,106.8693524,"blok haji jani 1, jl. tb simatupang blok haji jani 1 no.104, rt.7/rw.3, susukan, east jakarta city",ChIJqSHWFHftaS4RSfN1u5Cg2Go,2138.992180687765,Indomaret
indomaret mtrade teluk betung,0.0,0,-6.2993709,106.8399129,"jl. raya pasar minggu no.168, rt.4/rw.8, ps. minggu, kota jakarta selatan",ChIJ5RSsmVTtaS4RlacdijhrxSI,1356.7972898739902,Indomaret
indomaret rawa bambu,4.4,271,-6.2914141,106.8419168,"jl. raya rw. bambu no.14, rt.13/rw.5, ps. minggu, kota jakarta selatan",ChIJA00kMHPyaS4RzjSAlv_vnD4,1856.9407879041523,Indomaret
indomaret nangka 1,4.6,117,-6.3029362,106.8475626,"jl. nangka raya no.6, rw.5, tj. bar., kota jakarta selatan",ChIJh2Vkk9jtaS4R71LDz2IfqhU,445.9369451848989,Indomaret
indomaret,4.9,7,-6.298130500000001,106.8299386,"plaza oleos, jl. tb simatupang, rt.2/rw.1, kebagusan, kota jakarta selatan",ChIJ4dtL_AfyaS4RF-C9eDUjQ0o,2409.032223236194,Indomaret
raya ragunan indomaret,4.1,17,-6.2858816,106.8301102,"jl. raya ragunan no.19, rt.2/rw.7, jati padang, kota jakarta selatan",ChIJBS7mhhDyaS4RwQ24c_CL25w,3150.412851181441,Indomaret
indomaret lenteng agung 28,4.4,283,-6.324972,106.8335444,"mrgm+2c8, rt.13/rw.5, lenteng agung, south jakarta city",ChIJh7HpccTtaS4R3felpmD0M70,2815.1064450705403,Indomaret
indomaret tanjung barat,4.6,101,-6.3119122,106.838572,"jl. raya tj. barat no.12a, rt.5/rw.1, tj. bar., kota jakarta selatan",ChIJO8FvdaLtaS4RSZB1kkXDSLk,1457.5870256221815,Indomaret
indomaret joe kelapa tiga,4.2,27,-6.3245479,106.8301569,"gg. bunga no.2, rt.2/rw.6, lenteng agung, kota jakarta selatan",ChIJPdTzvtrtaS4Rny8eJBB6jss,3041.831469443264,Indomaret
indomaret impres 3,3.9,18,-6.2865188,106.8616086,"pv76+9jx, rt.2/rw.3, batu ampar, east jakarta city",ChIJaS7VI2PyaS4RhJOaQnBn84s,2491.355153520024,Indomaret
indomaret lenteng agung barat,3.3,3,-6.3333248,106.8350508,"jl. raya lenteng agung blok cemara no.9, rt.2/rw.10, srengseng sawah, kota jakarta selatan",ChIJJaTMDg_taS4R60wVAmauYTQ,1838.471594852109,Indomaret
indomaret srengseng jagakarsa no.23,4.4,174,-6.3451713,106.8294743,"jl. o no.14, rw.3, srengseng sawah, kota jakarta selatan",ChIJpV0lAS7saS4RivjWQPg7JxE,410.886479492569,Indomaret
indomaret stasiun lenteng agung,4.8,23,-6.330877699999999,106.8343701,"mr9m+jpx, jl. raya lenteng agung, rt.1/rw.5, lenteng agung, kota jakarta selatan",ChIJs8vL3f_taS4RD-B_tfITONc,2045.8484203608632,Indomaret
indomaret srengseng,4.3,195,-6.3455694,106.8262261,"jl. yon zikon 14 no.1-32, rt.6/rw.6, srengseng sawah, kota jakarta selatan",ChIJ-2nJhS7saS4RpCO7nEHGBsU,233.3290798512422,Indomaret
indomaret desa putra,4.6,117,-6.3411344,106.8274065,"jl. desa putra no.52, rt.7/rw.5, srengseng sawah, kota jakarta selatan",ChIJ3TQhlPPtaS4R4L49oeHOWVI,725.2130151969673,Indomaret
indomaret,0.0,0,-6.335050799999999,106.8131039,"jl. sadar raya no.75 a, rw.2, ciganjur, kota jakarta selatan",ChIJK1AskZ3vaS4REypC6pL89EA,2050.847696076846,Indomaret
indomaret,4.5,44,-6.3387782,106.8218532,"jl. moch. kahfi ii no.14e, rt.1/rw.4, ciganjur, kota jakarta selatan",ChIJ-Q7w6dTtaS4RDEfVifDRyGE,1118.6546980286012,Indomaret
indomaret rsu aulia,4.9,12,-6.335074,106.8273801,"jl. jeruk raya no.11, rw.1, jagakarsa, kota jakarta selatan",ChIJodfZVs3taS4Rnyv5NOI9wSw,1396.8309603766013,Indomaret
indomaret hybrid jeruk jagakarsa,4.3,137,-6.331093399999999,106.8292052,"jl. jeruk raya no.3a, rt.5/rw.1, jagakarsa, kota jakarta selatan",ChIJZWTzI9DtaS4Ra2YhrND7ULo,1858.3062980612729,Indomaret
indomaret lenteng agung 2,4.4,197,-6.3349815,106.8344234,"jl. raya lenteng agung no.25, rt.3/rw.4, srengseng sawah, kota jakarta selatan",ChIJ9fzyS8_taS4Ra0JH3lgQjic,1644.6933891029005,Indomaret
indomaret kebagusan,0.0,0,-6.317959699999999,106.8250448,"jl. kebagusan raya no.56, rt.10/rw.4, kebagusan, kota jakarta selatan",ChIJU4w3LnrtaS4RuMgFlMLq-BI,1143.961338881437,Indomaret
indomaret,4.7,10,-6.313857899999999,106.8255294,"mrpg+f62, rt.10/rw.7, ragunan, south jakarta city",ChIJ7a6YI-TtaS4RHRQ67Lb2ub0,1587.8015765504788,Indomaret
mitra umkm indomaret,0.0,0,-6.321487500000001,106.8251361,"jagakarsa, south jakarta city",ChIJ17YTyN3taS4RJt9KCDT3YEg,808.7381867615705,Indomaret
indomaret kelapa hijau,4.5,325,-6.3268289,106.8278567,"no., jl. kelapa muda no.48, rt.11/rw.3, jagakarsa, kota jakarta selatan",ChIJDWcZHNvtaS4RroTyX5d4o2g,783.3133390981835,Indomaret
indomaret gongseng,4.8,6,-6.326816500000001,106.852958,"jl. gongseng raya no.6, cijantung, pasar rebo, rt.3/rw.9, baru, east jakarta city",ChIJn6qq6qPtaS4RKwJxaX8KTuI,2088.146080107543,Indomaret
indomaret taman margasatwa,4.3,21,-6.2892776,106.8242394,"jalan taman margasatwa no.18a, jati padang, rt.6/rw.1, ragunan, kota jakarta selatan",ChIJ2fZhrgTyaS4Rl1uCPiHU63Q,0.0,Indomaret
indomaret,5.0,1,-6.2794572,106.8335032,"prcm+59q, rt.13/rw.2, jati padang, south jakarta city",ChIJNb3Las7zaS4R0UHAjC6iv1A,0.0,Indomaret
indomaret spbu,4.8,19,-6.2905671,106.8235708,"jl. warung jati barat no.28, rt.5/rw.1, ragunan, kota jakarta selatan",ChIJC4P6jYjzaS4RmEFhDQhpE7U,0.0,Indomaret
indomaret jatipadang no 2,4.4,204,-6.287836299999999,106.8293824,"jl. jatipadang utara no.1, rt.7/rw.9, jati padang, kota jakarta selatan",ChIJBa5dUV_zaS4Rpz5v0gMy_nU,0.0,Indomaret
"indomaret, blok m square",4.0,1,-6.2443244,106.7993778,"jl. melawai 6 no.3, rw.1, melawai, kota jakarta selatan",ChIJp6k1jNPxaS4RsvpHlCJjam4,1762.628849546383,Indomaret
indomaret melawai iv no 52,5.0,2,-6.2454911,106.80124,"3, jl. melawai iv no.52, rw.1, melawai, kota jakarta selatan",ChIJaWy44RjxaS4RORWqDRtDtk0,1656.641943996399,Indomaret
indomaret cikajang. f4o3,3.8,33,-6.2394178,106.8107532,"1, jl. cikajang no.1, rt.1/rw.5, petogogan, kota jakarta selatan",ChIJC8mjQGfxaS4RkOquMhj4bMM,413.7276368049697,Indomaret
indomaret hasanudin 57,4.0,4,-6.2425243,106.8022062,"jl. sultan hasanudin no.53, rt.2/rw.1, melawai, kota jakarta selatan",ChIJ-ZfljI_xaS4RYqEvAOKUxi0,1392.7216291876618,Indomaret
indomaret,4.0,1,-6.2460531,106.8074507,"jl. wijaya iv no.73, rt.10/rw.1, petogogan, kota jakarta selatan",ChIJLaYz6kXxaS4R23ofLaT83us,1221.875094059463,Indomaret
indomaret guru mughni,4.1,41,-6.2269641,106.8213717,"jalan guru mughni no. c4, karet semanggi, setiabudi, rt.5/rw.2, karet semanggi, rt.5/rw.2, karet semanggi, kota jakarta selatan",ChIJ4T8PLOPzaS4RQDVcYaC-IGg,1403.6124946027749,Indomaret
indomaret menara kuningan,5.0,2,-6.2186328,106.8300399,"6, jl. denpasar no.7, rt.6/rw.7, kuningan, karet kuningan, kota jakarta selatan",ChIJX77vnO3zaS4RglK4CERSUh4,2731.0735414840865,Indomaret
indomaret,2.3,3,-6.248328,106.8240323,"jl. mampang prapatan vii no.1, rw.3, tegal parang, kota jakarta selatan",ChIJJXUTrNDzaS4RJSFdr933enM,1738.100176029497,Indomaret
indomaret point,0.0,0,-6.2440509,106.8161762,"jl. bangka raya no.25, rw.2, pela mampang, kota jakarta selatan",ChIJNW2A01zxaS4RylvPeD8BOB4,862.1786288086574,Indomaret
indomaret plus,4.0,88,-6.2212663,106.8270455,"jl. karet pedurenan no.68a, rt.9/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJFwAAAPnzaS4RSejras5dRMU,2292.218415927747,Indomaret
indomaret kemang utara. tc87,4.4,18,-6.2541381,106.8269373,"jl. kemang utara ix no.1, rt.2/rw.5, duren tiga, kota jakarta selatan",ChIJhxAVNdLzaS4RE36ihgryocM,2439.589957235422,Indomaret
indomaret point mrt istora mandiri,3.7,6,-6.2225424,106.8086237,"istora mrt station, jl. jenderal sudirman, rt.1/rw.3, gelora, central jakarta city",ChIJQc2OjQzxaS4RfqiyqqO_NCw,1671.4305669253447,Indomaret
indomaret point,3.3,3,-6.2331067,106.8230684,"patra jasa, jl. gatot subroto, rt.6/rw.3, kuningan, kuningan tim., kota jakarta selatan",ChIJpbNXVUrzaS4Rt_lHfKPzCKM,1143.5676568621725,Indomaret
indomaret dan fotocopi,5.0,1,-6.2393471,106.8107088,"qr66+777, rt.1/rw.5, petogogan, south jakarta city",ChIJeSJcQGfxaS4RjSDS5V3D1ZY,411.783399625993,Indomaret
indomaret itc kuningan,0.0,0,-6.2235581,106.8259947,"jl. prof. dr. satrio no.18, rt.11/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJDW3h1JDzaS4R8CQ1sNCxq94,2025.4078185172712,Indomaret
indomaret pedurenan,4.4,99,-6.2222333,106.8261754,"jl. pedurenan masjid iii no.50, rt.8/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJjyTKfPnzaS4RmgahJeqJgd8,2147.9647361463776,Indomaret
indomaret mampang 8. t5wi,3.9,17,-6.2477205,106.8306366,"jalan mampang prapatan viii, rt.03 / rw.02, tegal parang, mampang prapatan, rt.3/rw.2, tegal parang, kota jakarta selatan",ChIJ_xUj9s_zaS4RuolU_sbnxqY,2258.115733830343,Indomaret
indomaret birah senayan,4.1,168,-6.2353007,106.8152731,"no.13, jl. birah i no.1, rt.5/rw.6, rw. bar., kota jakarta selatan",ChIJkYWOBl_xaS4RmTTy6oeqFXc,264.70611965016747,Indomaret
indomaret ciputat raya 2a -b,0.0,0,-6.239546799999999,106.8263501,"jl. kapten tendean no.34, rt.9/rw.2, kuningan bar., kota jakarta selatan",ChIJR3Z58xPzaS4Rv46cCQ_1uvk,1462.2778159405673,Indomaret
indomaret melawai 6 no. 17,0.0,0,-6.2443244,106.7993621,"jl. melawai 6 no.17, rt.3/rw.1, melawai, kota jakarta selatan",ChIJZXQ3b1nxaS4RBDCbFsM3GfE,1764.156488988605,Indomaret
indomaret patal senayan,4.1,122,-6.2187177,106.7954941,"jl. patal senayan no.5, rw.7, grogol utara, kota jakarta selatan",ChIJPQAAAM32aS4RcEnvkUaMIR4,2822.423689125248,Indomaret
indomaret,3.7,33,-6.2180145,106.7953619,"indomaret, jl. ridwan i no.5, rt.5/rw.7, grogol utara, kota jakarta selatan",ChIJw8ErsUrxaS4RHLDUy4GJLKU,2888.725553934116,Indomaret
indomaret pondok jaya mampang,4.4,111,-6.2494907,106.8214751,"jl. pondok jaya vi no.6, rt.6/rw.6, pela mampang, kota jakarta selatan",ChIJf2NThW7zaS4RXQqG3ssDz7w,1668.9735367181645,Indomaret
indomaret point,4.1,27,-6.2196818,106.8020245,"gelora bung karno sports complex, jl. lkr. gelora no.1, rt.1/rw.3, gelora, central jakarta city",ChIJIfE3F33xaS4RJbkMNxv6FZs,2282.085446275356,Indomaret
indomaret bangka 2b,4.4,293,-6.242254099999999,106.8196646,"jl. bangka ii no.12, rt.5/rw.9, pela mampang, kota jakarta selatan",ChIJR_R8Od_zaS4RTFXXRKEDqVo,919.4162272919916,Indomaret
indomaret direktorat jenderal pajak,4.6,7,-6.2255721,106.8163936,"kompleks kantor pusat djp basement 1, jend. gatot subroto kav 40-42, senayan, kebayoran baru, rt.7/rw.1, senayan, kota jakarta selatan",ChIJdfevp1fxaS4RnmGonsjjpmU,1291.2284328503072,Indomaret
indomaret dr satrio 289,4.6,13,-6.2177327,106.8196168,"jalan professor doktor satrio no.289, karet kuningan, setiabudi rt.1/rw.1, kuningan, rt.1/rw.1, kuningan, karet kuningan, south jakarta city",ChIJf1IrAD3zaS4RP2uQZVJc8jY,2228.3344632959024,Indomaret
indomaret,4.3,3,-6.2167127,106.8127242,"qrm7+835, rt.5/rw.2, bendungan hilir, central jakarta city",ChIJTQh2UKv2aS4RKQet6SZxwrg,2234.906277814773,Indomaret
indomaret tegal parang 2. ts86,3.9,33,-6.2441983,106.8324248,"jl. tegal parang utara no.35, rt.7/rw.4, mampang prpt., kota jakarta selatan",ChIJF1D19sTzaS4Rw9CnBydlgJM,2256.773823981081,Indomaret
indomaret tegal parang. t986,4.1,9,-6.2464648,106.8322217,"qr3j+cw7, jl. tegal parang, rt.7/rw.5, tegal parang, kota jakarta selatan",ChIJezNcc8XzaS4RsQx_12LcMCA,2340.3695360753336,Indomaret
indomaret petogogan,4.2,21,-6.2503084,106.7941812,"jl. petogogan no.18, gandaria utara, kebayoran baru, pulo, rt.11/rw.7, rt.11/rw.7, pulo, kota jakarta selatan",ChIJ94ljMXPxaS4RH5R1BnmpJP8,2602.925531941356,Indomaret
indomaret melawai,4.4,110,-6.246081800000001,106.7998046,"jl. melawai raya no.17 melawai, kebayoran lama, rt.2/rw.1, melawai, south jakarta city",ChIJq2YU5W7xaS4RKF6o-6Mc-uA,1824.248372619,Indomaret
indomaret fave melawai (fm6s),0.0,0,-6.244421399999999,106.8015382,"jl. melawai iv no.3-11, rt.3/rw.1, melawai, kota jakarta selatan",ChIJZ_9u5ZDxaS4RtzyeEc5s00A,1562.4010799516227,Indomaret
indomaret fresh,4.6,46,-6.243758199999999,106.8163851,"jl. bangka raya no.23, rw.5, pela mampang, kota jakarta selatan",ChIJOVEJ60XxaS4RhRxK42wBrb8,840.5756519100216,Indomaret
indomaret panglima polim 106,4.7,29,-6.2476908,106.7976133,"jl. panglima polim no.107, rw.5, b-c, kota jakarta selatan",ChIJI3U5C2XxaS4RdRRpbU-heos,2125.2191003701614,Indomaret
indomaret,4.3,115,-6.2249707,106.807775,"plaza bapindo kav 54-55 no 54-56, jl. jenderal sudirman, rt.5/rw.3, senayan, kota jakarta selatan",ChIJo4N061HxaS4RLUD76ouW53E,1455.5301541731744,Indomaret
indomaret mampang 7,4.1,207,-6.248328099999999,106.824029,"jl. mampang prapatan vii no.30, rt.1/rw.3, tegal parang, kota jakarta selatan",ChIJAxkWrNDzaS4RyfXBmyZF8qA,1737.862055483571,Indomaret
indomaret plaza festival,3.4,10,-6.2212209,106.8328964,"qrhm+g56, rt.2/rw.5, karet kuningan, south jakarta city",ChIJMUTCa23zaS4RHTh8p6ntkmM,2763.912984391164,Indomaret
indomaret,4.0,7,-6.223765999999999,106.826793,"jl. prof. dr. satrio no.63, rt.11/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJq-xEWLDzaS4RO4DqvG3IFd0,2070.741027648218,Indomaret
indomaret wolter mongonsidi,4.4,150,-6.2385571,106.817085,"1, jl. kapten tendean no.125, rt.1/rw.2, rw. bar., kota jakarta selatan",ChIJB9ECK93xaS4R_Mj4ihkqHJI,450.4677802881937,Indomaret
indomaret,4.1,57,-6.2483714,106.7903916,"jl. gandaria 1 no.67, rt.2/rw.8, kramat pela, kota jakarta selatan",ChIJXUBFcBLxaS4RdvT3g4SaRRs,444.9026447047478,Indomaret
indomaret kebayoran lama 3,4.5,24,-6.2330232,106.7804064,"jl. raya kby. lama no.227, rt.10/rw.1, grogol sel., kota jakarta selatan",ChIJob7ukyTxaS4RigRph3C5HUU,1918.8146424621948,Indomaret
indomaret gandaria1,4.7,7,-6.2484603,106.7904931,"jl. jatayu no.24, rt.2/rw.3, kramat pela, kota jakarta selatan",ChIJy45QPxLxaS4RZEV6XxuVfK0,446.5155022476391,Indomaret
indomaret gandaria city,4.4,91,-6.245896699999999,106.78401,"jl. kh. moh. syafi'i hadzami no.45, rt.9/rw.6, kby. lama utara, kota jakarta selatan",ChIJM5u87BDxaS4Rgyv0HFQy6ZY,971.4692800826712,Indomaret
indomaret point,3.7,11,-6.2371779,106.7826854,"stasiun kebayoran, jl. mesjid al huda no.1a, rt.3/rw.1, kby. lama utara, kota jakarta selatan",ChIJ1yLGXyDxaS4R85Dgviw7Wro,1423.1950353994082,Indomaret
indomaret simprug,0.0,0,-6.2288581,106.7857419,"jl. rw. simprug iii no.3, rw.9, grogol sel., kota jakarta selatan",ChIJkary8qvxaS4Rxb3W6Gmvnkg,1969.9721003210927,Indomaret
indomaret bungur raya2 {fuff},4.0,18,-6.2450426,106.780055,"jalan bunguran, rt.12/rw.2, kby. lama sel., kota jakarta selatan",ChIJ_46xkBrxaS4ReC4bR5CD23A,1405.0331313748668,Indomaret
indomaret ciputat raya 2,4.4,22,-6.2463603,106.7796743,"jl. raya ciputat, rt.8/rw.4, kby. lama utara, kota jakarta selatan",ChIJfYz0UxrxaS4RDiV8YKP8J24,1453.4126509706932,Indomaret
indomaret kh ahcmad dahlan. {twxj},4.1,27,-6.2458778,106.7920332,"qq3r+jrr, jalan kh. achmad dahlan, rt.3/rw.1, kramat pela, kota jakarta selatan",ChIJuxnwDxPxaS4R4BeT2kbalvE,115.2338470358602,Indomaret
indomaret kebayoran lama 1,4.2,373,-6.2381749,106.7808075,"jl. raya kby. lama no.4, rt.2/rw.1, kby. lama utara, kota jakarta selatan",ChIJodfvliLxaS4RpMCXWAnHq3Q,1532.033285902227,Indomaret
indomaret kebayoran lama 242,4.5,130,-6.231951899999999,106.7803754,"jl. raya kby. lama no.242, rt.11/rw.1, grogol sel., kota jakarta selatan",ChIJM8eV5iTxaS4RwEvXAASHlko,2006.596100679162,Indomaret
indomaret point,4.1,9,-6.236225300000001,106.7826683,"jl. st. no.3, rt.4/rw.1, kby. lama utara, kota jakarta selatan",ChIJEUFZ1DzxaS4RfUdVOuGCFGo,1492.813972576562,Indomaret
indomaret,4.0,1,-6.2444003,106.7725752,"jl. peninggaran raya no.9, rw.11, kby. lama utara, kota jakarta selatan",ChIJSY442R3xaS4RiKFQ5S2VbxE,2233.290794302983,Indomaret
indomaret ciputat 18,4.1,69,-6.2638128,106.7750009,"pqpg+f2c, jl. raya ciputat, rt.6/rw.1, pd. pinang, kota jakarta selatan",ChIJQzFdk6vxaS4Ri6I1vWvx4_s,2857.736766225079,Indomaret
indomaret cipulir 1. t2z0,4.2,186,-6.235679999999999,106.7734791,"jl. cipulir i no.4, rt.12/rw.4, cipulir, kota jakarta selatan",ChIJy6BN4CDxaS4RsVFxeRXbZhc,2377.294264508749,Indomaret
indomaret assirot,4.3,156,-6.225558899999999,106.7751594,"jl. assirot no.6a, rt.5/rw.5, grogol sel., kota jakarta selatan",ChIJ8VBSPinxaS4Rsng_u-K88hw,2920.363807582332,Indomaret
kebayoran lama indomaret assirot,4.7,213,-6.2253634,106.7782561,"jl. raya kby. lama no.n 44, rt.7/rw.1, grogol sel., kota jakarta selatan",ChIJeZWj6y7xaS4RkU4hCYZW7ig,2721.8538214195178,Indomaret
indomaret,4.6,23,-6.240787699999999,106.7915935,"jl. tebah ii no.29, rt.13/rw.3, gunung, kota jakarta selatan",ChIJS27Tds_xaS4R_ZcfY1bc7Eo,501.0557361998016,Indomaret
indomaret ciputat raya 1 {ttdq},4.6,7,-6.269582199999999,106.7748789,"jl. ciputat raya no.1 3 11, rt.3/rw.11, pd. pinang, kota jakarta selatan",ChIJY-C-8sPxaS4RnTlXQJ-0AgA,2092.735858986485,Indomaret
indomaret peninggaran raya,4.2,18,-6.2443344,106.7725693,"jl. peninggaran raya no.9, kby. lama utara, kota jakarta selatan",ChIJmemSdh7xaS4R82TubBojfuI,2439.116492496426,Indomaret
indomaret,4.7,3,-6.265670699999999,106.7753023,"rt.5/rw.2, pd. pinang, kota jakarta selatan",ChIJBXn-SFTxaS4R7R3uiSMUobE,1815.9844336881613,Indomaret
indomaret h. muhi,4.2,70,-6.2666653,106.7706362,"jl. haji muhi raya, rt.10/rw.4, pondok pinang, kebayoran lama, jl. h. muhi raya no.39, rt.10/rw.4, pd. pinang, kota jakarta selatan",ChIJTfxSM1PwaS4RgYyvQDCry1A,2327.884303548746,Indomaret
indomaret kemang timur raya {t01a},4.0,13,-6.2681964,106.8239824,"jalan kemang timur, rt.7/rw.3, bangka, mampang prapatan, rt.7/rw.3, bangka, kota jakarta selatan",ChIJ89CaVi_yaS4Rmq471uckjw0,1997.133566984202,Indomaret
kemang timur indomaret,4.2,207,-6.2639511,106.8236563,"jl. kemang timur no.38, rt.8/rw.3, bangka, kota jakarta selatan",ChIJQZigUinyaS4R4ofKanmV2lI,1786.1181897134866,Indomaret
indomaret warung jati,5.0,1,-6.2613007,106.8289744,"jl. warung buncit raya no.25, rt.7/rw.3, kalibata, kota jakarta selatan",ChIJSXpPIvDzaS4RKSuxd1gXm2Q,2964.637813325255,Indomaret
indomaret setiabudi 17 ttap,4.7,9,-6.2104472,106.8230337,"jl. setiabudi raya no.17, rt.2/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJT8CQPFb1aS4RK8qucus35Ww,2277.5411076618866,Indomaret
indomaret bek murad fz7m,4.2,36,-6.216343999999999,106.8201923,"jl. bek murad no.36, rw.1, kuningan, karet kuningan, kota jakarta selatan",ChIJCzDmJsD1aS4RcZY18yQacU8,1573.66718897715,Indomaret
indomaret karbela,4.0,35,-6.216086199999999,106.8232321,"jl. flamboyan no.1, rt.9/rw.3, kuningan, karet, kota jakarta selatan",ChIJQ7XctwD0aS4RfpVYI5dO7Tk,1838.1427685038168,Indomaret
indomaret the peak - tapq,0.0,0,-6.2105197,106.8242588,"qrqf+rj4, the peak jalan setiabudi raya, rt.2/rw.2, kuningan, setia budi, kota jakarta selatan",ChIJ_1BcKv_1aS4Rlooh3g26uJc,2356.449865860231,Indomaret
indomaret kemandoran,4.2,302,-6.2134016,106.7907194,"jl. kemandoran i, rt.5/rw.16, grogol utara, kota jakarta selatan",ChIJNRM7bsn2aS4R8hvF8YZwxCM,2634.7599139496665,Indomaret
indomaret (tokx),0.0,0,-6.206626099999999,106.8267823,"jl. setia budi viii no.10, rt.2/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJq1gLE__1aS4RWeHN-mgTXGM,2867.835992460133,Indomaret
indomaret point stasiun palmerah,2.3,3,-6.2076075,106.7974452,"qqrw+xx4, rt.1/rw.3, gelora, central jakarta city",ChIJzzu5us73aS4ROHqUfE6SxYY,2562.5180745876914,Indomaret
indomaret panjang cidodol 2 (tg26),3.8,8,-6.227386999999999,106.772065,"qqfc+2rv, jl. panjang cidodol, rt.14/rw.6, grogol sel., kota jakarta selatan",ChIJK5X2RyjxaS4RyPDN-Qxm35w,0.0,Indomaret
indomaret,5.0,1,-6.2321661,106.769049,"jl. h. husin no.7, rt.7/rw.13, grogol sel., kota jakarta selatan",ChIJ7wOa9NjwaS4RlE5wVtVplPI,0.0,Indomaret
indomaret panjang cidodol 3,4.4,14,-6.2321222,106.769101,"jl. masjid cidodol rt. 009 / rw. 012 no: 65a, rt.7/rw.9, south grogol, south jakarta city",ChIJGwAAADvxaS4RE8wz9nSvxB4,0.0,Indomaret
indomaret cipaku 1 no. 33,0.0,0,-6.239303899999999,106.8121988,"jl. cipaku i no.2, rw.4, petogogan, kota jakarta selatan",ChIJXxPvJBLxaS4RtgUwzQoQGtQ,0.0,Indomaret
indomaret,3.6,10,-6.2627434,106.830664,"jl. warung buncit raya no.1 a, rt.5/rw.3, kalibata, kota jakarta selatan",ChIJ420LHDLyaS4RhHEuu5hwBX8,0.0,Indomaret
indomaret point tlt,5.0,1,-6.230163699999999,106.8183432,"jl. gatot subroto no.kav 52, rt.6/rw.1, kuningan bar., kota jakarta selatan",ChIJ4RbvS9PzaS4R6hZNBfVLPa4,0.0,Indomaret
indomaret dinas pariwisata (ttpb) kpdp koperasi dinas pariwisata,5.0,1,-6.2350141,106.821856,"jl. kuningan barat raya, rt.6/rw.1, kuningan bar., kota jakarta selatan",ChIJCaIfAS3zaS4RU05zKohxCf0,0.0,Indomaret
indomaret convenience store point,4.0,25,-6.2048824,106.8226389,"wisma indosemen lantai gf/annex kav. 70-71, jl. jenderal sudirman, rt.3/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJJ5m3hBz0aS4RBJ9_gwBC4gk,0.0,Indomaret
indomaret plus,0.0,0,-6.208247399999999,106.8327765,"qrrm+p42, rt.8/rw.2, guntur, south jakarta city",ChIJZU13Dof1aS4RXIGm2TLCTWY,0.0,Indomaret
indomaret menara imperium (t7xu),4.6,15,-6.2101278,106.8312488,"menara imperium, jl. h. r. rasuna said no.1, rt.1/rw.6, guntur, kota jakarta selatan",ChIJHYztEg_0aS4RoD35swJ40H4,0.0,Indomaret
