nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,distance,store
alfamart rasamala,5.0,2,-6.234524,106.839845,"jl. rasamala raya no.29, rt.1/rw.9, menteng dalam, kota jakarta selatan",ChIJEYL_Dc7zaS4RB34juQUJWKA,1952.215201237024,Alfamart
alfamart,0.0,0,-6.247007399999999,106.8432948,"gedung l'avenue shop 1, jl. raya pasar minggu kel no.kav.16, rt.1/rw.4, kalibata, kota jakarta selatan",ChIJP1-5SVPzaS4RG7CXt6z9WAA,1200.3918714128138,Alfamart
alfamart,0.0,0,-6.2550819,106.8562552,"woodland park residence tower trembesi, jl. raya kalibata kel no.22, rt.6/rw.7, rawajati, kota jakarta selatan",ChIJGWu7SVDzaS4RQFrnntyC1lo,1142.9708475431253,Alfamart
alfamart,4.0,122,-6.2494,106.84871,"jl. perdatam raya no.35, rt.7/rw.8, pengadegan, kota jakarta selatan",ChIJyX7I3bDzaS4Rb6or_7hHT18,756.3826845253925,Alfamart
alfamart apartemen signature,3.0,2,-6.242746899999999,106.8545314,"jl. letjen m.t. haryono no.10, rw.9, tebet tim., kota jakarta selatan",ChIJaY52jS7zaS4Rhs70E5KpMKc,263.9839795564044,Alfamart
alfamart lapangan ros hrn,3.7,9,-6.225838,106.8587398,"jl. kh abdullah syafei no.45, rt.1/rw.3, kb. baru, kota jakarta selatan",ChIJw46yqITzaS4ROj6VVe4JA9g,2200.8558023819123,Alfamart
alfamart,4.2,77,-6.261753499999999,106.8336621,"jl. kalibata tengah kel no.60, rt.10/rw.7, kalibata, kota jakarta selatan",ChIJAd72qmHzaS4RFQV01cn-_Vg,2913.564851495315,Alfamart
alfamart pancoran barat vii,4.6,27,-6.252869899999999,106.8376863,"jl. pancoran barat vii no.7a, rt.15/rw.1, pancoran, kota jakarta selatan",ChIJR3f96NbzaS4RlJ7hhGiIRj4,1999.2272055328715,Alfamart
alfamart pengadengan barat,4.4,85,-6.245896,106.8555588,"jl. pengadegan barat raya no.21, rt.2/rw.6, pengadegan, kota jakarta selatan",ChIJD6Xy_f7zaS4RD9NxgaCPQ9I,198.36656696570452,Alfamart
alfamart,5.0,4,-6.225860000000001,106.8587594,"rt.1/rw.5, kb. baru, kota jakarta selatan",ChIJqeWQWf7zaS4RJW-5-q6ZFk8,2199.000609606872,Alfamart
alfamart,4.2,30,-6.2679459,106.8470626,"jl. batu i kel no.3, rt.4/rw.1, pejaten tim., kota jakarta selatan",ChIJ7etgAUbyaS4Rltk4NYMESVU,2127.1732899534527,Alfamart
alfamart,4.3,102,-6.272520099999999,106.8383983,"jl. siaga raya no.17, rt.4/rw.4 kel, pejaten bar., kota jakarta selatan",ChIJxRVKKDnyaS4RxtZdiPBr3f4,2015.4641853351,Alfamart
alfamart,4.3,150,-6.2721008,106.8485963,"jl. angsana no 14 rt 101/5 kel, rt.10/rw.4, pejaten tim., kota jakarta selatan",ChIJf_l1EkTyaS4R9Tga6M5sprI,2569.9655894536336,Alfamart
alfamart,4.1,48,-6.2658257,106.8352335,"jl.warung jati no.2, kel no.9, rt.4/rw.9, kalibata, kota jakarta selatan",ChIJa4P60zDyaS4R4wTgs1-cS5k,1202.1202417402633,Alfamart
alfamart,4.5,81,-6.2692393,106.8377635,"jl. siaga raya no.kel, rt.12/rw.0, pejaten bar., kota jakarta selatan",ChIJZ4vwWCzzaS4R9YOSWsktFtA,1648.0677197929003,Alfamart
alfamart,3.9,108,-6.265602599999999,106.8508493,"jl. rawajati timur no.kel, rt.7/rw.6, rawajati, kota jakarta selatan",ChIJK3B8r0_yaS4RKn-EKaMgJpM,2318.798754067107,Alfamart
alfamart jl. kemuning (1mu1),4.6,193,-6.273202299999999,106.8474613,"jl. kemuning raya no.33, rt.6/rw.6, pejaten tim., kota jakarta selatan",ChIJeawFH9TzaS4RZra6zTDuY0I,2578.376945564616,Alfamart
alfamart,4.3,119,-6.2661947,106.8408908,"jl. h. samali kel no.3, rt.1/rw.4, pejaten bar., kota jakarta selatan",ChIJkah0xDfyaS4RVVK-oIB1NjA,1516.3388901789058,Alfamart
alfamart siaga raya,4.3,95,-6.2691579,106.8378314,"prjq+84j, rt.12/rw.4, west pejaten, south jakarta city",ChIJaYELyDnyaS4RCGjPIh_HyzU,1642.216426340811,Alfamart
alfamart,4.4,230,-6.2768681,106.8415746,"jl. pejaten raya no.20 a, rt.10/rw.2, kel, kota jakarta selatan",ChIJEyrhCkDyaS4RLgCbuqlGxn0,2510.8498391095145,Alfamart
alfamart pejaten 2,4.2,13,-6.2795707,106.8349757,"jl. pejaten raya (graha pejaten) no. 5 j-k, rt.7/rw.7, kel, kota jakarta selatan",ChIJnX2VLibzaS4RTmYUIBuSA9A,1730.4534827738685,Alfamart
alfamart,2.8,4,-6.279772899999999,106.8375655,"jl. raya jatipadang no.kel, rt.8/rw.10, jati padang, kota jakarta selatan",ChIJIXz_vBXyaS4RCwm7-7rVjP4,1739.3103397693285,Alfamart
alfamart,4.4,124,-6.2726555,106.8465858,"jl. raya pasar minggu, rt.12/rw.005 kel, pejaten tim., kota jakarta selatan",ChIJx7JuK6HzaS4RmwoaiswInGQ,0.0,Alfamart
alfamart pasar manggis,4.8,5,-6.2140038,106.8427878,"jl. payakumbuh no.56, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJ41SXHGn1aS4R33isZf_v_DY,1901.0087894146056,Alfamart
alfamart minangkabau,4.5,146,-6.2125368,106.8445336,"jl. minangkabau barat no.2, rw.10, ps. manggis, kota jakarta selatan",ChIJ2wTpYf71aS4RoHjLXsoGgMw,1831.450038038204,Alfamart
alfamart,4.2,21,-6.2210936,106.8542056,"jl. bukit duri selatan kel no.1, rt.4/rw.4, bukit duri, kota jakarta selatan",ChIJXYFIBYbzaS4R8Sd5JpbmsT0,416.53867757614125,Alfamart
alfamart,0.0,0,-6.2140499,106.8468344,"jl. mampang prapatan xviii no.01, rt.8/rw.rw, manggarai, kota jakarta selatan",ChIJu8pW-M_1aS4RNa-MGFln8O8,1527.4351433397728,Alfamart
alfamart abdullah syafei,4.3,56,-6.2233659,106.8491521,"jl. kh. abdullah syafei no.27, kel no.01, rt.4/rw.1, manggarai sel., kota jakarta selatan",ChIJAUMc7Y7zaS4RgN_gPmZvDbU,944.8892252733618,Alfamart
alfamart bukit duri utara,5.0,1,-6.2168284,106.8551025,"10, jl. bukit duri utara raya no.27, rw.1, bukit duri, kota jakarta selatan",ChIJKdryITrzaS4Rr3YGBQKOJss,699.6119725612702,Alfamart
alfamart,4.0,2,-6.209969699999999,106.8503501,"stasiun manggarai, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJsxTMGoP1aS4RKrbP3zhaAww,1618.7584786907123,Alfamart
alfamart,3.9,18,-6.2218534,106.8588398,"jl. bukit duri tanjakan no.kel, rt.13/rw.44, bukit duri, kota jakarta selatan",ChIJ_Q3dB4TzaS4RZxSq_Ptr8NY,153.19327570796585,Alfamart
alfamart,3.7,18,-6.210939,106.8421901,"jl. menteng wadas timur no. 12, kel no.01, rt.2/rw.1, ps. manggis, kota jakarta selatan",ChIJ65NqKXP0aS4R5fP1Zj0JGls,2145.17450106311,Alfamart
alfamart express,0.0,0,-6.2107225,106.8508269,"qvq2+p84, rt.15/rw.4, manggarai, south jakarta city",ChIJQYHKz8b1aS4RneZiLSv-nAY,1519.919656961442,Alfamart
alfamart,3.8,6,-6.217207399999999,106.8442193,"jl.dr. saharjo no. 96, kel no.1, rt.1/rw.7, menteng atas, kota jakarta selatan",ChIJpTDO7ojzaS4Rr4Rj2cGIbD4,1601.8028410607958,Alfamart
alfamart,4.3,22,-6.2209506,106.8501247,"jl. albarkah kel no.4, rw.3, manggarai sel., kota jakarta selatan",ChIJF9_lmLfzaS4RB63H3egCn4M,852.8664035821819,Alfamart
alfamart barkah ii,0.0,0,-6.2197686,106.8511829,"jl. barkah i no.14, rw.6, manggarai sel., kota jakarta selatan",ChIJ85lVEnTzaS4RHy8f_3cmsuI,781.7059795955764,Alfamart
alfamart,4.5,117,-6.2247584,106.8629242,"jl. kp. melayu kecil no.17 a, rt.12/rw.9, bukit duri, kota jakarta selatan",ChIJmxbt6ILzaS4RDljYoNQLKVc,629.8529970017577,Alfamart
alfamart bkd,4.5,6,-6.2198946,106.8557831,"jl. tekukur dalam no.21-31, rt.9/rw.2, bukit duri, kota jakarta selatan",ChIJcVc1XIbzaS4RcyP2izqoYHE,364.0152358509857,Alfamart
alfamart mwtm (k795),4.4,5,-6.210930299999999,106.8421876,"jl. menteng wadas timur no.18b, rt.9/rw.1, ps. manggis, kota jakarta selatan",ChIJH1n1T3P0aS4R6agOTLlpnCg,2145.9787864580785,Alfamart
alfamart,3.9,26,-6.223748899999999,106.8551894,"jl. sawo kecik raya no.4, rt.0 kel, rt.6/rw.6, bukit duri, kota jakarta selatan",ChIJ7U7upoXzaS4RujBBzm_mTGw,302.71595008036536,Alfamart
alfamart swadaya 1,4.3,131,-6.214059499999999,106.8468424,"jl. swadaya 1 no.25, rt.8/rw.8, manggarai, kota jakarta selatan",ChIJAWHbLHT0aS4RKMOn7LcwAFo,1526.07907084894,Alfamart
alfamart menteng atas selatan 3,3.5,8,-6.2177142,106.8386021,"qrjq+wc9, rt.9/rw.4, menteng atas, south jakarta city",ChIJ3YwKPTbzaS4RVeL7N3tKQps,2175.4794489306146,Alfamart
alfamart muria tanjakan,4.6,35,-6.2119276,106.8380365,"jl. muria tanjakan gg. c2 no.6, rt.1/rw.12, ps. manggis, kota jakarta selatan",ChIJ5Si0x671aS4RNBFEQK-tApQ,2111.8654549205307,Alfamart
alfamart komplek selmis,0.0,0,-6.2258337,106.8589905,"jl. asem baris raya no.3, rt.3/rw.9, kebon baru, south jakarta city",ChIJ0dPodPrzaS4RE47Rr8Mz77Y,784.6174729258792,Alfamart
alfamart bukit duri selatan,0.0,0,-6.2212139,106.856739,"jl. cucakrawa no.882, rt.8/rw.4, bukit duri, kota jakarta selatan",ChIJ8a2fcwfzaS4Rte3SBP5Gj_0,1347.413328061029,Alfamart
alfamart stasiu,5.0,3,-6.2258686,106.8586468,"qvf5+mfc, flyover stasiun tebet, rt.3/rw.9, kb. baru, kota jakarta selatan",ChIJYRBiI-rzaS4RBW5LKzm2-yY,790.4365462016663,Alfamart
alfamart menteng atas,5.0,3,-6.2140737,106.8402247,"jl. menteng atas no.9, rw.12, kuningan, pasar manggis, south jakarta city",ChIJ9zeEzdD1aS4Rcj8jslVXWzQ,1176.071194217656,Alfamart
alfamart sawah lunto,4.6,169,-6.214008799999999,106.842788,"11, jl. minangkabau barat no.58d, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJaSlK6PT1aS4RrBHGJkrlQ1k,967.2188993630224,Alfamart
alfamart,0.0,0,-6.193723299999999,106.8650954,"jl kel no.28, rt.2/rw.5, north utan kayu, east jakarta city",ChIJCdG-VXL1aS4R_hMAhW6qrhM,2560.979940671363,Alfamart
alfamart ciledug pesanggrahan,4.7,3,-6.2363047,106.7479354,"jl. ciledug raya no.3f, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJf5s9qDHxaS4RWnBj2p2aQVc,1773.602061945399,Alfamart
alfamart,4.2,121,-6.2350886,106.7512863,"jl. masjid darul falah kel no.4a, rt.3/rw.2, petukangan utara, kota jakarta selatan",ChIJu7akxyTxaS4RsElEKAH5zmI,1478.5547459167524,Alfamart
alfamart,4.2,220,-6.230081999999999,106.7457079,"jl. h. muchtar raya rt 05/1 kel, rt.5/rw.1, petukangan utara, kota jakarta selatan",ChIJ04xV4tLxaS4RJ5m-u5L84Po,2289.3037654680857,Alfamart
alfamart,5.0,1,-6.2427534,106.7520614,"jl. kemajuan kel no.48, rt.6/rw.6, petukangan sel., kota jakarta selatan",ChIJO5o704LxaS4RopukQoSoSlU,1254.703926591106,Alfamart
alfamart,4.4,189,-6.2364448,106.7524101,"jl. ciledug raya no. 10a, rt. 002/003 kel, rt.2/rw.3, petukangan utara, kota jakarta selatan",ChIJyQtTMjnxaS4RAmG4Z9miTuU,1302.768317271764,Alfamart
outlet binaan alfamart,0.0,0,-6.2273784,106.7526256,"jl. masjid darul falah no.8, rw.3, petukangan utara, kota jakarta selatan",ChIJvajR18jwaS4RsJDl7rn-tu8,1917.2704267903907,Alfamart
alfamart,4.4,125,-6.2458404,106.7519896,"jl. damai raya kel no.2, rt.9/rw.5, petukangan sel., kota jakarta selatan",ChIJCZ41mAzxaS4RmvfdRLwHuNU,1358.8460232099058,Alfamart
alfamart,4.3,45,-6.2430094,106.748566,"jl. inpres no.54, kel no.02, rt.14/rw.2, petukangan sel., kota jakarta selatan",ChIJ3ea0GOvwaS4RUn2P0PG59CU,1641.088813123376,Alfamart
alfamart,0.0,0,-6.2260319,106.7445316,"jl. h. muchtar raya kel, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJU2gAqwDxaS4Ri6ZzCqxukos,2656.696439545902,Alfamart
alfamart h. muchtar 2,4.5,235,-6.2260342,106.7445134,"jl. h. muchtar raya no.41, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJT6yVZrbwaS4RgDyhIXMu-qo,2658.105466562571,Alfamart
alfamart budi luhur,4.7,3,-6.2363032,106.7479061,"jl. ciledug raya no.22, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJZ3iYT7PxaS4RlMn9hgZzoXA,1776.7470891837668,Alfamart
alfamart,0.0,0,-6.1951594,106.8175115,"jl. thamrin boulevard (gedung thamrin city blok bt/ld1-70 dan bt/ld1-71 kel, kebon melati, central jakarta city",ChIJiZqzblz3aS4RorMSigHzy2E,2202.034357983024,Alfamart
alfamart,4.4,131,-6.2086877,106.8245274,"jl. setia budi barat no.5, rt. 004/003, rt.5/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJuTCdkAT0aS4RNniucbDH9dc,86.30575304457531,Alfamart
alfamart express,0.0,0,-6.1994476,106.8419548,"rr2r+6qg, rt.1/rw.1, pegangsaan, central jakarta city",ChIJ2_3Y5Rf1aS4RDceAiXfgXXE,1066.7423126403887,Alfamart
alfamart,4.2,157,-6.2891661,106.8244073,"jl. taman margasatwa raya kel no.10, rt.6/rw.1, ragunan, kota jakarta selatan",ChIJVZzZrgTyaS4RYhrqRJPSDok,1500.0226263701472,Alfamart
alfamart,3.9,8,-6.2856815,106.8292432,"jl. jati murni kel, rt.2/rw.7, jati padang, kota jakarta selatan",ChIJX8wPvV_zaS4Ruq74v4FNBtI,1703.1709284211047,Alfamart
alfamart,2.8,15,-6.3022797,106.8264828,"jl. kebagusan raya kel, rt.8/rw.7, kebagusan, kota jakarta selatan",ChIJ6zo-yIjtaS4R1-aDHKJFY0E,632.1914423928304,Alfamart
