nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,nama_kelurahan,nama_kecamatan,nama_kota,competitor_density_500m,jarak_kompetitor_meter,kompetitor_head_to_head,jarak_pasar_meter,pasar_terdekat,pelanggaran_zonasi,cluster_hdbscan_makro,cluster_hdbscan_prob,cluster_dbscan_hotspot,spatial_risk_score
alfamart,0.0,0,-6.2550819,106.8562552,"woodland park residence tower trembesi, jl. raya kalibata kel no.22, rt.6/rw.7, rawajati, kota jakarta selatan",ChIJGWu7SVDzaS4RQFrnntyC1lo,Alfamart,Rawajati,Pancoran,Kota Jakarta Selatan,5,143.03,0,510.45578612349874,pasar kaget pengadegan,0,13,0.7255743847514573,-1,0.1755
alfamart satrio,4.7,12,-6.2256225,106.8301711,"jl. prof. dr. satrio no.9, rt.7/rw.2, kuningan, kuningan tim., kota jakarta selatan",ChIJRSP9X8HzaS4ROIFGu7jBrKg,Alfamart,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,2,426.68,0,1397.8446655505088,pasar karbela,0,-1,0.0,-1,0.0412
alfamart komplek selmis,0.0,0,-6.2258337,106.8589905,"jl. asem baris raya no.3, rt.3/rw.9, kebon baru, kota jakarta selatan",ChIJ0dPodPrzaS4RE47Rr8Mz77Y,Alfamart,Kebon Baru,Tebet,Kota Jakarta Selatan,16,11.99,1,984.6772497573708,pasar jaya bukit duri,0,22,1.0,2,0.5794
alfamart bukit duri selatan,0.0,0,-6.2212139,106.856739,"jl. cucakrawa no.882, rt.8/rw.4, bukit duri, kota jakarta selatan",ChIJ8a2fcwfzaS4Rte3SBP5Gj_0,Alfamart,Bukit Duri,Tebet,Kota Jakarta Selatan,5,458.14,0,415.7147860212964,pasar jaya bukit duri,1,22,0.3758995415769355,44,0.6905
alfamart pancoran barat vii,4.6,27,-6.252869899999999,106.8376863,"jl. pancoran barat vii no.7a, rt.15/rw.1, pancoran, kota jakarta selatan",ChIJR3f96NbzaS4RlJ7hhGiIRj4,Alfamart,Pancoran,Pancoran,Kota Jakarta Selatan,6,138.95,0,754.8534490866632,pasar kaget,0,9,1.0,7,0.3735
alfamart stasiu,5.0,3,-6.2258686,106.8586468,"qvf5+mfc, flyover stasiun tebet, rt.3/rw.9, kb. baru, kota jakarta selatan",ChIJYRBiI-rzaS4RBW5LKzm2-yY,Alfamart,Kebon Baru,Tebet,Kota Jakarta Selatan,16,18.69,1,970.3843489772751,pasar jaya bukit duri,0,22,1.0,2,0.5794
alfamart,4.3,151,-6.216512,106.8278755,"jl. anggrek 3 kel no.25 b, rt.19/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJd8d5kgf0aS4RZrS7fXlU-kg,Alfamart,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,6,335.94,0,366.77662767542284,pasar mencos,1,24,0.9730367053564166,-1,0.6208
alfamart pasar manggis,4.8,5,-6.2140038,106.8427878,"jl. payakumbuh no.56, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJ41SXHGn1aS4R33isZf_v_DY,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,15,197.05,0,1391.7760827068419,pasar jaya bukit duri,0,23,1.0,0,0.5588
alfamart,4.0,1,-6.2130459,106.825213,"jl. karet belakang barat jl. karbela no.kel, rt.1/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJg9H4zDH1aS4Rm3_YlVTAJaY,Alfamart,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,9,300.05,0,116.24860486932212,pasar karbela,1,24,1.0,-1,0.6853
alfamart,3.0,1,-6.2303643,106.8218469,"jl. guru mughni kel no.12, rt.1, kuningan, kuningan tim., kota jakarta selatan",ChIJR3_-W0XzaS4Ra2KJ49HgobM,Alfamart,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,5,333.5,0,1298.5841417734407,pasar santa,0,10,1.0,-1,0.2029
alfamart,4.2,66,-6.2457614,106.8258046,"jl. mampang prpt. raya kel no.58 a, rt.9/rw.3, tegal parang, kota jakarta selatan",ChIJWVXFdyLzaS4R8xNLa-VEm_w,Alfamart,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan,5,346.16,0,891.7026577867967,pasar ar riyadh,0,9,0.881024937160995,-1,0.191
alfamart,0.0,0,-6.2140499,106.8468344,"jl. mampang prapatan xviii no.01, rt.8/rw.rw, manggarai, kota jakarta selatan",ChIJu8pW-M_1aS4RNa-MGFln8O8,Alfamart,Manggarai,Tebet,Kota Jakarta Selatan,7,374.81,0,977.3234413190096,pasar jaya bukit duri,0,23,0.7313900411433744,-1,0.2173
alfamart tebet utara dalam,0.0,0,-6.227136199999999,106.8550131,"10, jl. tebet utara dalam no.14, rw.1, tebet tim., kota jakarta selatan",ChIJ2y6N7cbzaS4Rq34j25qX_tE,Alfamart,Tebet Timur,Tebet,Kota Jakarta Selatan,13,162.02,0,907.7172320433303,pasar pspt,0,22,0.39553541538479414,2,0.4572
alfamart,4.3,263,-6.2138855,106.8266392,"jl. karet belakang i no.2, rt.3/rw.4, kuningan, karet, kota jakarta selatan",ChIJUyMhTgb0aS4RgL8lQLR7f34,Alfamart,Karet,Setiabudi,Kota Jakarta Selatan,5,449.14,0,47.050874490115156,pasar mencos,1,24,0.8967922600378291,-1,0.5926
alfamart minangkabau,4.5,146,-6.2125368,106.8445336,"jl. minangkabau barat no.2, rw.10, ps. manggis, kota jakarta selatan",ChIJ2wTpYf71aS4RoHjLXsoGgMw,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,14,348.46,0,1280.9057064452195,pasar jaya bukit duri,0,23,1.0,0,0.5382
alfamart,3.8,39,-6.243284,106.8259296,"jl. mampang prpt. raya kel no.18, rt. 06/03, rt.6/rw.3, mampang prpt., kota jakarta selatan",ChIJ5743TtvzaS4RaNTeZ8xL7Gw,Alfamart,Mampang Prapatan,Mampang Prapatan,Kota Jakarta Selatan,3,418.15,0,882.18769925111,pasar ar riyadh,0,9,0.6352471314957618,-1,0.1253
alfamart swadaya 1,4.3,131,-6.214059499999999,106.8468424,"jl. swadaya 1 no.25, rt.8/rw.8, manggarai, kota jakarta selatan",ChIJAWHbLHT0aS4RKMOn7LcwAFo,Alfamart,Manggarai,Tebet,Kota Jakarta Selatan,7,374.91,0,976.0484449566203,pasar jaya bukit duri,0,23,0.7312500546554452,-1,0.2172
alfamart karbela 2,3.8,5,-6.2154088,106.8281067,"jl. karbela, gg. anggrek xii kel no.10, rt.18/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJAy-tiaj1aS4RDnaS0bHpQiw,Alfamart,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,6,363.51,0,281.5542481828467,pasar mencos,1,24,0.9730367053564166,-1,0.6208
alfamart,4.3,66,-6.216337999999999,106.8203685,"jl. bek murad no.7, rt.8/rw.001 kel, kuningan, karet kuningan, kota jakarta selatan",ChIJqxVWcJX1aS4RUAMlnS81uJM,Alfamart,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,5,19.49,1,683.1207335087894,pasar karbela,0,24,1.0,12,0.3529
alfamart muria tanjakan,4.6,35,-6.2119276,106.8380365,"jl. muria tanjakan gg. c2 no.6, rt.1/rw.12, ps. manggis, kota jakarta selatan",ChIJ5Si0x671aS4RNBFEQK-tApQ,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,9,372.33,0,1306.8994521292213,pasar mencos,0,23,0.7690925928287079,-1,0.2622
alfamart,3.7,18,-6.210939,106.8421901,"jl. menteng wadas timur no. 12, kel no.01, rt.2/rw.1, ps. manggis, kota jakarta selatan",ChIJ65NqKXP0aS4R5fP1Zj0JGls,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,10,44.55,1,1593.7864840624661,pasar jaya bukit duri,0,23,0.9750076742567914,1,0.4534
sumber alfaria trijaya. pt (alfamart),3.0,1,-6.213625899999999,106.8206906,"jl. penjernihan i no.10, rt.4/rw.2, kuningan, karet, kota jakarta selatan",ChIJo-s9oAH0aS4RVJ8YUgAM_DY,Alfamart,Karet,Setiabudi,Kota Jakarta Selatan,7,307.22,0,584.775044099209,pasar karbela,0,24,0.928674928430738,-1,0.237
alfamart express,0.0,0,-6.2107225,106.8508269,"qvq2+p84, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJQYHKz8b1aS4RneZiLSv-nAY,Alfamart,Manggarai,Tebet,Kota Jakarta Selatan,3,230.68,0,922.7185736887475,pasar jaya bukit duri,0,-1,0.0,4,0.2118
alfamart,3.8,13,-6.2510088,106.8216417,"jl. pondok jaya vi no.31 rt.00 kel, rt.6/rw.6, pela mampang, kota jakarta selatan",ChIJmdxMydLzaS4R3PTMkWwbsm8,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,5,169.81,0,637.1942057712992,pasar warung buncit,0,9,0.881024937160995,-1,0.191
alfamart mwtm (k795),4.4,5,-6.210930299999999,106.8421876,"jl. menteng wadas timur no.18b, rt.9/rw.1, ps. manggis, kota jakarta selatan",ChIJH1n1T3P0aS4R6agOTLlpnCg,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,10,43.61,1,1594.508060901624,pasar jaya bukit duri,0,23,0.9750076742567914,1,0.4534
alfamart guru mugni 2,3.8,25,-6.230415799999999,106.8213373,"jl. peltu rahmat sidup no.7 kuningan rt.1, rt.1, rt.1, kuningan, kuningan tim., kota jakarta selatan",ChIJ7z1SCOPzaS4RUqc62WYc7_E,Alfamart,Kuningan Timur,Setiabudi,Kota Jakarta Selatan,5,332.15,0,1252.5525121954422,pasar santa,0,10,1.0,-1,0.2029
alfamart,4.0,2,-6.209969699999999,106.8503501,"stasiun manggarai, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJsxTMGoP1aS4RKrbP3zhaAww,Alfamart,Manggarai,Tebet,Kota Jakarta Selatan,3,132.88,0,1021.3490420333161,pasar jaya bukit duri,0,-1,0.0,4,0.2118
alfamart pengadengan barat,4.4,85,-6.245896,106.8555588,"jl. pengadegan barat raya no.21, rt.2/rw.6, pengadegan, kota jakarta selatan",ChIJD6Xy_f7zaS4RD9NxgaCPQ9I,Alfamart,Pengadegan,Pancoran,Kota Jakarta Selatan,8,9.09,1,526.6812268934469,pasar kaget pengadegan,0,15,1.0,6,0.4147
alfamart menteng atas,5.0,3,-6.2140737,106.8402247,"jl. menteng atas no.9, rw.12, kuningan, pasar manggis, kota jakarta selatan",ChIJ9zeEzdD1aS4Rcj8jslVXWzQ,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,13,81.12,0,1536.5546427164556,pasar mencos,0,23,1.0,0,0.5176
alfamart sawah lunto,4.6,169,-6.214008799999999,106.842788,"11, jl. minangkabau barat no.58d, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJaSlK6PT1aS4RrBHGJkrlQ1k,Alfamart,Pasar Manggis,Setiabudi,Kota Jakarta Selatan,15,196.53,0,1391.5743409635804,pasar jaya bukit duri,0,23,1.0,0,0.5588
alfamart barkah ii,0.0,0,-6.2197686,106.8511829,"jl. barkah i no.14, rw.6, manggarai sel., kota jakarta selatan",ChIJ85lVEnTzaS4RHy8f_3cmsuI,Alfamart,Manggarai Selatan,Tebet,Kota Jakarta Selatan,4,443.96,0,431.20169011105804,pasar jaya bukit duri,1,22,0.29023697527736114,-1,0.5114
alfamart,4.0,2,-6.253431399999999,106.8216615,"jl. bangka xi c kel no.26, rt.11/rw.10, pela mampang, kota jakarta selatan",ChIJ87K7nWvzaS4Rle3PP96wwFg,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,2,438.67,0,487.07917751744174,pasar warung buncit,1,9,0.65722019840066,-1,0.5069
alfamart,4.2,283,-6.2491889,106.8186279,"jl. bangka ii kel no.1a, rt.8/rw.3, pela mampang, kota jakarta selatan",ChIJ-dormaPzaS4RlalyMly0C5M,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,4,316.5,0,1020.8247418822256,pasar warung buncit,0,9,0.8460911098366846,-1,0.167
alfamart,0.0,0,-6.252799599999999,106.8268128,"jl. mampang prpt. 16 kel no.5, rt.1/rw.6, tegal parang, kota jakarta selatan",ChIJl_om9KjzaS4RGU8Vxu07GBo,Alfamart,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan,3,149.47,0,270.65741510114856,pasar warung buncit,1,9,0.7157116336098963,14,0.6833
alfamart,4.4,24,-6.2572531,106.8177386,"jl. kemang utara, no. 12 d-e, rt. 006/005, kel, rt.6/rw.1, bangka, kota jakarta selatan",ChIJtQRU4H_xaS4R4f3Hqd6dnFE,Alfamart,Bangka,Mampang Prapatan,Kota Jakarta Selatan,2,433.88,0,922.7549050867111,pasar warung buncit,0,9,0.6265279603253793,-1,0.1038
alfamart,4.2,120,-6.245465,106.8186523,"jl. bangka ii kel no.29l, rt.17/rw.2, pela mampang, kota jakarta selatan",ChIJE2FoiNjzaS4RkuhZJgb9Stg,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,7,314.36,0,1045.0999749551484,pasar santa,0,9,0.8460911098366846,-1,0.2287
alfamart mampang prapatan 2 (kb48),4.0,4,-6.2527525,106.8268743,"jl. warung buncit raya no.5, rt.4/rw.6, tegal parang, kota jakarta selatan",ChIJgePHgdHzaS4RcdWxMOdPfeA,Alfamart,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan,3,154.23,0,278.31107373836267,pasar warung buncit,1,9,0.7267989324658891,14,0.6844
alfamart bakrie tower,4.7,6,-6.2193385,106.8344896,"bakrie tower, jl. epicentrum utama raya no.2, rt.2/rw.5, karet kuningan, kota jakarta selatan",ChIJW44xTg70aS4RnoQoC3ewjZY,Alfamart,Karet Kuningan,Setiabudi,Kota Jakarta Selatan,4,273.55,0,1105.1318368401166,pasar mencos,0,-1,0.0,-1,0.0824
alfamart,4.7,54,-6.248098499999999,106.8289238,"jl. mampang prapatan viii no.23, rw.2, tegal parang, kota jakarta selatan",ChIJw9fJV1DzaS4R-MkiDQkHMOY,Alfamart,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan,5,193.93,0,661.3240548571397,pasar ar riyadh,0,9,0.881024937160995,10,0.341
alfamart,4.0,5,-6.258382999999999,106.8253662,"jl. duren bangka no.31, d no.kel, rt.6/rw.4, bangka, kota jakarta selatan",ChIJSxYbySzyaS4R2syLNG02aQQ,Alfamart,Bangka,Mampang Prapatan,Kota Jakarta Selatan,0,502.94,0,378.4317163006347,pasar warung buncit,1,-1,0.0,-1,0.4
alfamart,4.2,77,-6.261753499999999,106.8336621,"jl. kalibata tengah kel no.60, rt.10/rw.7, kalibata, kota jakarta selatan",ChIJAd72qmHzaS4RFQV01cn-_Vg,Alfamart,Kalibata,Pancoran,Kota Jakarta Selatan,4,344.5,0,509.85961493984405,pasar kaget,0,14,1.0,-1,0.1824
alfamart,4.1,48,-6.2658257,106.8352335,"jl.warung jati no.2, kel no.9, rt.4/rw.9, kalibata, kota jakarta selatan",ChIJa4P60zDyaS4R4wTgs1-cS5k,Alfamart,Kalibata,Pancoran,Kota Jakarta Selatan,4,490.9,0,740.702416188357,pasar kaget,0,14,1.0,-1,0.1824
alfamart,4.7,7,-6.2662632,106.8239456,"jl. kemang timur no.50, rt.9/rw.003 kel, bangka, kota jakarta selatan",ChIJVSxA1S7yaS4RZ9xhBDqwsbI,Alfamart,Bangka,Mampang Prapatan,Kota Jakarta Selatan,2,215.0,0,1268.1853330151241,pasar warung buncit,0,-1,0.0,-1,0.0412
alfamart,3.5,2,-6.2579807,106.8499505,"apartement kalibata city tower nusa indah 08-11 kel, rt.9/rw.4, rawajati, kota jakarta selatan",ChIJgztQ37LzaS4RqexTxSjOLo8,Alfamart,Rawajati,Pancoran,Kota Jakarta Selatan,6,132.31,0,1112.7184274718602,pasar kaget pengadegan,0,13,1.0,15,0.3735
alfamart,4.1,22,-6.2624146,106.8482494,"jl. empang tiga no.99 rt.14, rw no.kel, rt.14/rw.1, pejaten tim., kota jakarta selatan",ChIJldgfBQDzaS4RQD2w0HmvqT0,Alfamart,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,2,427.06,0,1198.7123487333176,pasar kaget,0,13,0.5446973023776196,-1,0.0956
alfamart,4.3,185,-6.2614857,106.8419188,"jl. kalibata tengah kel no.rt. 001 / 07, rt.2/rw.7, kalibata, kota jakarta selatan",ChIJxx6tdpbzaS4RZ-Qlex8c2vI,Alfamart,Kalibata,Pancoran,Kota Jakarta Selatan,3,119.13,0,502.09666725415434,pasar kaget,0,14,0.9161880876723317,-1,0.1534
alfamart - tower ebony,5.0,1,-6.257284599999999,106.8526894,"pvv3+33p, rt.9/rw.4, rawajati, kota jakarta selatan",ChIJJwlUwbrzaS4RF4cES_63IzE,Alfamart,Rawajati,Pancoran,Kota Jakarta Selatan,9,26.97,1,871.2484709326023,pasar kaget pengadegan,0,13,1.0,15,0.4353
alfamart,3.9,108,-6.265602599999999,106.8508493,"jl. rawajati timur no.kel, rt.7/rw.6, rawajati, kota jakarta selatan",ChIJK3B8r0_yaS4RKn-EKaMgJpM,Alfamart,Rawajati,Pancoran,Kota Jakarta Selatan,3,339.58,0,1590.1283329852495,pasar kaget,0,-1,0.0,-1,0.0618
alfamart,4.3,119,-6.2661947,106.8408908,"jl. h. samali kel no.3, rt.1/rw.4, pejaten bar., kota jakarta selatan",ChIJkah0xDfyaS4RVVK-oIB1NjA,Alfamart,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,2,501.85,0,804.7850498719151,pasar kaget,0,14,0.9384361456916451,-1,0.135
alfamart buncit 12,4.5,13,-6.2527202,106.826871,"jl. mampang prapatan xiii no.12, rt.1/rw.6, tegal parang, kota jakarta selatan",ChIJpQkMoNHzaS4R2HbnZOycUjU,Alfamart,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan,3,157.83,0,281.38890657432535,pasar warung buncit,1,9,0.727871911335447,14,0.6846
alfamart,4.2,30,-6.2679459,106.8470626,"jl. batu i kel no.3, rt.4/rw.1, pejaten tim., kota jakarta selatan",ChIJ7etgAUbyaS4Rltk4NYMESVU,Alfamart,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,3,484.81,0,1380.367636981484,pasar kaget,0,-1,0.0,-1,0.0618
alfamart,4.3,102,-6.272520099999999,106.8383983,"jl. siaga raya no.17, rt.4/rw.4 kel, pejaten bar., kota jakarta selatan",ChIJxRVKKDnyaS4RxtZdiPBr3f4,Alfamart,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,5,90.81,0,1431.9142190352254,pasar kaget,0,14,1.0,-1,0.2029
alfamart,4.3,150,-6.2721008,106.8485963,"jl. angsana no 14 rt 101/5 kel, rt.10/rw.4, pejaten tim., kota jakarta selatan",ChIJf_l1EkTyaS4R9Tga6M5sprI,Alfamart,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,4,8.15,1,1829.6333399665334,pasar kaget,0,-1,0.0,16,0.2324
alfamart,4.5,81,-6.2692393,106.8377635,"jl. siaga raya no.kel, rt.12/rw.0, pejaten bar., kota jakarta selatan",ChIJZ4vwWCzzaS4R9YOSWsktFtA,Alfamart,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,6,24.49,1,1065.3934351422477,pasar kaget,0,14,1.0,-1,0.2235
alfamart jl. kemuning (1mu1),4.6,193,-6.273202299999999,106.8474613,"jl. kemuning raya no.33, rt.6/rw.6, pejaten tim., kota jakarta selatan",ChIJeawFH9TzaS4RZra6zTDuY0I,Alfamart,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,3,181.65,0,1848.4694658494725,pasar kaget,0,-1,0.0,16,0.2118
alfamart,4.4,230,-6.2768681,106.8415746,"jl. pejaten raya no.20 a, rt.10/rw.2, kel, kota jakarta selatan",ChIJEyrhCkDyaS4RLgCbuqlGxn0,Alfamart,Kel,Pasar Minggu,Kota Jakarta Selatan,1,125.35,0,1428.0545337116787,pasar minggu,0,14,0.8565464477500906,-1,0.1062
alfamart siaga raya,4.3,95,-6.2691579,106.8378314,"prjq+84j, rt.12/rw.4, west pejaten, kota jakarta selatan",ChIJaYELyDnyaS4RCGjPIh_HyzU,Alfamart,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan,6,34.55,1,1056.3676383265415,pasar kaget,0,14,1.0,-1,0.2235
alfamart,4.3,246,-6.2523984,106.8145319,"jl. bangka raya kel no.101, rt.2/rw.1, pela mampang, kota jakarta selatan",ChIJdQvH69nxaS4RbrLohgHukIQ,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,3,65.41,0,1275.9963202548347,pasar warung buncit,0,9,0.6943854617616741,-1,0.1312
alfamart kapten tendean 2,3.8,11,-6.240049200000001,106.818981,"jl. kapt. tendean no. 18 b, rt, kel, rt.1/rw.1, pela mampang, kota jakarta selatan",ChIJk9Chmd_zaS4R8JKnx_DYAd4,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,3,256.55,0,706.596980999954,pasar santa,0,9,0.7570986600571656,45,0.2875
alfamart,3.5,12,-6.2440528,106.8161758,"jl. bangka raya kel no.31 a, rt.5/rw.5, pela mampang, kota jakarta selatan",ChIJQQRLPWLxaS4Rw_WIE4_HVMw,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,6,0.22,1,764.5403820172921,pasar santa,0,9,0.8460911098366846,13,0.3581
alfamart,5.0,1,-6.2385571,106.8170846,"jl. wolter monginsidi no.125, rt.1/rw.2, rw. bar., kota jakarta selatan",ChIJ7dChQKnxaS4Rc90K7EVLZBA,Alfamart,Rawa Barat,Kebayoran Baru,Kota Jakarta Selatan,3,0.04,1,462.8679003166859,pasar santa,1,9,0.760273605435492,45,0.6878
alfamart,3.6,14,-6.2730548,106.8150264,"jl.kemang selatan x11, kel, rt.11/rw.4, cilandak tim., kota jakarta selatan",ChIJXcA3nYnxaS4RsNTOqAWbAAw,Alfamart,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan,2,51.52,0,976.988249828893,pasar cipete selatan,0,-1,0.0,-1,0.0412
alfamart bangka 2,4.3,175,-6.2433743,106.8156896,"jl. bangka raya no.26, rt.5/rw.5, pela mampang, kota jakarta selatan",ChIJJcKfPGLxaS4RGLvlj1PN8YY,Alfamart,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan,6,87.93,0,672.8237916219077,pasar santa,0,9,0.8460911098366846,13,0.3581
alfamart pejaten 2,4.2,13,-6.2795707,106.8349757,"jl. pejaten raya (graha pejaten) no. 5 j-k, rt.7/rw.7, kel, kota jakarta selatan",ChIJnX2VLibzaS4RTmYUIBuSA9A,Alfamart,Kel,Pasar Minggu,Kota Jakarta Selatan,3,163.24,0,1245.0164686137769,pasar minggu,0,14,0.795818652531426,46,0.2913
alfamart,4.0,5,-6.2777493,106.8270138,"jl. pejaten barat raya kel no.36, rt.6/rw.3, ragunan, kota jakarta selatan",ChIJ8_uaqH3zaS4Rh21wCL2tD_g,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan,0,741.98,0,1946.2099142747413,pasar minggu,0,-1,0.0,-1,0.0
alfamart,2.8,4,-6.279772899999999,106.8375655,"jl. raya jatipadang no.kel, rt.8/rw.10, jati padang, kota jakarta selatan",ChIJIXz_vBXyaS4RCwm7-7rVjP4,Alfamart,Jati Padang,Pasar Minggu,Kota Jakarta Selatan,4,95.15,0,1125.5127545299429,pasar minggu,0,14,0.8565464477500906,46,0.318
alfamart,4.6,72,-6.277224899999999,106.8204814,"jl. ampera raya no. 120a, rt. 002/010 kel, rt.2/rw.10, ragunan, kota jakarta selatan",ChIJP1_Dhf3zaS4Rusdc7wMlXd8,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan,1,530.16,0,1383.2218869969945,pasar cipete selatan,0,-1,0.0,-1,0.0206
alfamart kemang selatan raya,4.8,24,-6.273941199999999,106.8189054,"jl. kemang sel. no.4, rw.4, raya, kota jakarta selatan",ChIJoyofGuvzaS4RM0Dyh9j3fPo,Alfamart,raya,Pasar Minggu,Kota Jakarta Selatan,3,461.98,0,1301.5840536291103,pasar cipete selatan,0,-1,0.0,-1,0.0618
alfamart,4.4,124,-6.2726555,106.8465858,"jl. raya pasar minggu, rt.12/rw.005 kel, pejaten tim., kota jakarta selatan",ChIJx7JuK6HzaS4RmwoaiswInGQ,Alfamart,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan,3,233.7,0,1743.3693666564595,pasar kaget,0,-1,0.0,16,0.2118
alfamart,0.0,0,-6.2300567,106.8187181,"jl. gatot subroto kel no.kav.52, rt.6/rw.1, kuningan bar., kota jakarta selatan",ChIJDxW97RrzaS4RmZsx_ifU4x8,Alfamart,Kuningan Barat,Mampang Prapatan,Kota Jakarta Selatan,5,43.11,1,1088.0468587676448,pasar santa,0,10,1.0,-1,0.2029
alfamart,4.8,5,-6.226305,106.8191669,"apartemen taman semanggi, jl. akri kel no.136, rt.8/rw.2, karet semanggi, kota jakarta selatan",ChIJZSNypFjzaS4RiqX0yBCekAw,Alfamart,Karet Semanggi,Setiabudi,Kota Jakarta Selatan,4,254.5,0,1469.1960887989892,pasar santa,0,10,1.0,-1,0.1824
alfamart,0.0,0,-6.266535999999999,106.8103135,"jl. pelita no.99a, rt.8/rw.7, cipete utara, kota jakarta selatan",ChIJI33nWifxaS4RzKQwmLH81wY,Alfamart,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,3,410.92,0,1345.1458327270134,pasar cipete selatan,0,9,0.6371508251636194,-1,0.1255
alfamart,4.3,4,-6.2426448,106.787694,"jl. gandaria 1 no.339, rt.5/rw.2, kramat pela, kota jakarta selatan",ChIJ2-7GYbvxaS4RR9L87NnK-a0,Alfamart,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan,1,477.95,0,459.192083693635,pasar mayestik,1,-1,0.0,-1,0.4206
alfamart,4.3,12,-6.220866099999999,106.7786611,"jl. raya kby. lama kel no.60, rt.7/rw.2, grogol utara, kota jakarta selatan",ChIJTXm4acHxaS4RKHXcYl6lbG4,Alfamart,Grogol Utara,Kebayoran Lama,Kota Jakarta Selatan,1,307.94,0,1515.5610870923786,pasar cidodol,0,-1,0.0,-1,0.0206
alfamart,3.0,8,-6.2483201,106.7900754,"jl. gandaria i no.04, rt. 010 kel, rt.1/rw.8, kramat pela, kota jakarta selatan",ChIJ9cTCcxLxaS4RIQU5nzRwbcU,Alfamart,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan,5,35.41,1,855.8935700460688,pasar mayestik,0,20,1.0,26,0.3529
alfamart,4.3,118,-6.228025,106.7785565,"jl. raya kby. lama no.37, rt.5/rw.007 kel, grogol sel., kota jakarta selatan",ChIJl8UlGdXxaS4Rzp4Cn0GDDRY,Alfamart,Grogol Selatan,Kebayoran Lama,Kota Jakarta Selatan,3,297.81,0,863.3252920299003,pasar cidodol,0,7,1.0,-1,0.1618
alfamart,4.8,13,-6.247626299999999,106.7785018,"jl. ciputat raya, rt. 8/8 kel, rt.8/rw.8, kby. lama sel., kota jakarta selatan",ChIJMyzoc8PxaS4Rx4Pb25aRaVI,Alfamart,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan,7,51.71,0,1616.3822249213176,pasar mayestik,0,18,0.9059614693523622,25,0.3847
alfamart,4.4,17,-6.2284805,106.7855186,"jl. rawa simprug iii, rt.03, r no.kel, rt.3/rw.9, grogol sel., kota jakarta selatan",ChIJIYHBgDDxaS4RvycdmnfZeP4,Alfamart,Grogol Selatan,Kebayoran Lama,Kota Jakarta Selatan,1,48.71,1,1508.3512861934814,pasar mayestik,0,-1,0.0,-1,0.0206
